tradeId,orderId,customerID,ISIN,CUSIP,sym,side,qty,px,tradeDate,tradeTS,ccy,venue,instrType,liqBucket,desk,sourceSystem
TRD0008111,ORD0019694,CLT0245,USQJQU1Q2U16,QJQU1Q2U1,GGP,BUY,3857.0,101.7343,2025-10-21,2025-10-21 19:53:34,USD,TRACE,REPO,HIGH,FI-HY,OMS_A
TRD0008112,ORD0013857,CLT0039,USB2QRP5KV96,,CVG,SELL,1736.0,97.6429,2025-10-21,2025-10-21 14:01:56,USD,NYSE,BOND,MED,FI-HY,OMS_B
TRD0008113,ORD0012371,CLT0250,US5KHKFD6Z25,5KHKFD6Z2,LCGT,BUY,881.0,,2025-10-21,2025-10-21 16:16:40,USD,OTC,SWAP,MED,FI-RATES,OMS_A
TRD0008114,ORD0013539,CLT0012,USA2YVOXCJ88,A2YVOXCJ8,TDP,BUY,2431.0,90.4556,2025-10-21,2025-10-21 16:59:37,USD,TRACE,BOND,MED,FI-STRUCT,OMS_A
TRD0008115,ORD0018931,CLT0451,USWTC9ZJZG88,WTC9ZJZG8,ZNG,SELL,3647.0,91.3603,2025-10-21,2025-10-21 15:29:31,USD,,BOND,MED,FI-RATES,OMS_A
TRD0008116,ORD0007407,CLT0245,US5W4XPREF52,5W4XPREF5,JPH,BUY ,1666.0,98.8236,2025-10-21,2025-10-21 19:40:04,USD,TRACE,FUTURE,MED,FI-STRUCT,
TRD0008117,ORD0013605,CLT0126,UST86E5PEV39,,FCVL,SELL,604.0,96.096,2025-10-21,2025-10-21 18:49:50,USD,OTC,BOND,MED,FI-HY,OMS_A
TRD0008118,ORD0019226,CLT0138,USOA6E7MBL34,OA6E7MBL3,HSX,SELL,5396.0,101.3798,2025-10-21,2025-10-21 19:12:15,USD,NYSE,FUTURE,MED,FI-IG,OMS_B
TRD0008119,ORD0018593,CLT0086,USAKC20LST95,AKC20LST9,JYVK,SELL,1205.0,101.9328,2025-10-21,2025-10-21 14:37:32,USD,BATS,REPO,MED,FI-HY,OMS_A
TRD0008120,ORD0006935,CLT0158,US94SO3HTJ97,94SO3HTJ9,XZET,SELL,1658.0,92.3212,2025-10-21,2025-10-21 17:01:37,USD,BATS,BOND,MED,FI-STRUCT,OMS_A
TRD0008121,ORD0007187,CLT0159,USZ992ARJC42,Z992ARJC4,XJJ,BUY,324.0,103.9463,2025-10-21,2025-10-21 15:43:47,EUR,OTC,BOND,HIGH,FI-HY,OMS_A
TRD0008122,ORD0000722,CLT0023,USVWBIFWYX06,VWBIFWYX0,KNYD,BUY,1619.0,98.102,2025-10-21,2025-10-21 17:53:01,USD,OTC,OPTION,HIGH,FI-RATES,OMS_B
TRD0008123,ORD0017060,CLT0065,US2VMQPW2W05,2VMQPW2W0,LBLC,BUY,2995.0,101.4202,2025-10-21,2025-10-21 13:52:03,USD,BATS,BOND,MED,FI-STRUCT,OMS_A
TRD0008124,ORD0004525,CLT0407,US887ZKE5958,887ZKE595,PBH,SELL,663.0,99.9883,2025-10-21,2025-10-21 14:31:09,USD,BATS,BOND,LOW,FI-IG,OMS_A
TRD0008125,ORD0007461,CLT0312,,D9MOTM6D8,RUE,SELL,915.0,95.5199,2025-10-21,2025-10-21 16:51:33,USD,TRACE,SWAP,HIGH,FI-MUNI,OMS_A
TRD0008126,ORD0004690,CLT0092,USF896XXD527,F896XXD52,OPC,BUY,1991.0,98.0713,2025-10-21,2025-10-21 16:06:27,JPY,TRACE,BOND,LOW,FI-IG,OMS_A
TRD0008127,ORD0015672,CLT0359,USFT44FKMN50,FT44FKMN5,EETC,SELL,4511.0,89.7341,2025-10-21,2025-10-21 16:20:07,USD,BATS,BOND,MED,FI-MUNI,OMS_A
TRD0008128,ORD0007849,CLT0217,USQSBCRXVX60,QSBCRXVX6,HINH,SELL,1299.0,100.0104,2025-10-21,2025-10-21 17:43:45,EUR,TRACE,BOND,LOW,FI-RATES,OMS_A
TRD0008129,ORD0017187,CLT0346,USPLM03X7Z47,PLM03X7Z4,FPZK,BUY,5122.0,102.6284,2025-10-21,2025-10-21 14:01:18,USD,TRACE,BOND,HIGH,FI-IG,OMS_A
TRD0008130,ORD0009639,CLT0082,USLNPTQ6QZ15,LNPTQ6QZ1,NSRC,SELL,2850.0,114.654,2025-10-21,2025-10-21 14:16:30,EUR,OTC,BOND,HIGH,FI-STRUCT,OMS_B
TRD0008131,ORD0007375,CLT0478,USA4BSHK9Q01,A4BSHK9Q0,BGTX,BUY,569.0,101.3246,2025-10-21,2025-10-21 18:21:40,USD,OTC,BOND,HIGH,FI-IG,OMS_A
TRD0008132,ORD0001927,,,9TIM4AGD0,DEC,BUY,832.0,93.7158,2025-10-21,2025-10-21 19:42:56,USD,TRACE,REPO,MED,FI-STRUCT,OMS_A
TRD0008133,ORD0013641,CLT0108,USCC4NG74509,CC4NG7450,JDJG,SELL,940.0,94.5133,2025-10-21,2025-10-21 13:39:00,EUR,OTC,BOND,MED,FI-RATES,OMS_B
TRD0008134,ORD0011082,CLT0336,,ZBLV9FPN8,IQYB,BUY,1811.0,97.9006,2025-10-21,2025-10-21 19:12:59,USD,TRACE,OPTION,MED,FI-IG,OMS_A
TRD0008135,ORD0014037,CLT0454,US933XJNZQ53,933XJNZQ5,HLXR,BUY,391.0,102.568,2025-10-21,2025-10-21 15:12:11,JPY,OTC,BOND,LOW,FI-STRUCT,OMS_A
TRD0008136,ORD0004023,CLT0146,US8OTW1OS630,,EVRZ,SELL,3225.0,88.0302,2025-10-21,2025-10-21 15:24:18,JPY,OTC,SWAP,MED,FI-RATES,OMS_B
TRD0008137,ORD0012848,CLT0126,USTCRLKRK965,TCRLKRK96,SRI,BUY,1484.0,99.982,2025-10-21,2025-10-21 14:57:44,USD,BATS,BOND,HIGH,FI-IG,OMS_A
TRD0008138,ORD0006185,CLT0278,US756HCAK283,756HCAK28,AKN,BUY,1432.0,98.6738,2025-10-21,2025-10-21 15:34:31,USD,NYSE,BOND,HIGH,FI-STRUCT,OMS_A
TRD0008139,ORD0018265,CLT0269,USOZRNQQXJ64,OZRNQQXJ6,GQEG,SELL,2050.0,99.0681,2025-10-21,,USD,TRACE,REPO,MED,FI-HY,OMS_B
TRD0008140,ORD0015455,,USBGCPAXR603,BGCPAXR60,LFMY,BUY,740.0,90.3771,2025-10-21,2025-10-21 17:02:19,USD,TRACE,BOND,MED,FI-HY,OMS_A
TRD0008141,ORD0015667,CLT0302,USRL21F27959,RL21F2795,FCES,BUY,1213.0,113.7546,2025-10-21,2025-10-21 18:12:16,USD,NYSE,BOND,MED,FI-HY,OMS_B
TRD0008142,ORD0004124,CLT0286,,BEWRTY512,WAG,SELL,2973.0,95.722,2025-10-21,2025-10-21 13:34:56,USD,OTC,SWAP,HIGH,FI-HY,OMS_A
TRD0008143,ORD0015262,CLT0379,USAOT2MECP02,AOT2MECP0,KNKO,SELL,987.0,105.4085,2025-10-21,2025-10-21 14:19:50,GBP,BATS,BOND,HIGH,FI-STRUCT,OMS_A
TRD0008144,ORD0005807,CLT0220,USKKVVS75S17,KKVVS75S1,KNLO,SELL,2137.0,96.7984,2025-10-21,2025-10-21 15:00:11,USD,OTC,FUTURE,MED,FI-HY,OMS_A
TRD0008145,ORD0014697,CLT0307,USLL994KKI40,LL994KKI4,TONO,SELL,1147.0,98.6631,2025-10-21,2025-10-21 14:48:05,USD,OTC,BOND,HIGH,FI-IG,OMS_B
TRD0008146,ORD0013993,CLT0347,USM1JW992873,M1JW99287,WBLJ,BUY,2916.0,97.8171,2025-10-21,2025-10-21 14:04:59,EUR,TRACE,BOND,LOW,FI-IG,OMS_A
TRD0008147,ORD0011790,CLT0254,USYWA46QJK78,YWA46QJK7,NOIM,BUY,2098.0,100.265,2025-10-21,2025-10-21 15:10:58,USD,NYSE,SWAP,MED,FI-HY,OMS_B
TRD0008148,ORD0016796,CLT0192,US55NI5Q2U04,,SUP,SELL,1667.0,96.4985,2025-10-21,2025-10-21 13:57:43,EUR,TRACE,SWAP,HIGH,FI-HY,
TRD0008149,ORD0014782,CLT0069,,8NOFYIDQ6,XLA,SELL,903.0,106.5395,2025-10-21,2025-10-21 16:29:03,USD,NYSE,FUTURE,MED,FI-MUNI,OMS_A
TRD0008150,ORD0002485,CLT0211,USOUI9O64P20,OUI9O64P2,GCA,BUY,1625.0,104.4015,2025-10-21,2025-10-21 14:36:24,EUR,OTC,BOND,LOW,FI-IG,OMS_B
TRD0008151,ORD0009687,CLT0255,USUZXBJOLD71,UZXBJOLD7,YBJ,BUY,2422.0,98.5942,2025-10-21,2025-10-21 14:59:52,EUR,BATS,BOND,HIGH,FI-IG,OMS_A
TRD0008152,ORD0002951,CLT0040,USDNVG8NKQ03,DNVG8NKQ0,WYNE,SELL,2745.0,95.7281,2025-10-21,2025-10-21 14:21:52,GBP,OTC,SWAP,MED,FI-RATES,OMS_B
TRD0008153,ORD0015816,CLT0253,USPHVFW5HQ82,PHVFW5HQ8,YXER,BUY,2124.0,97.1076,2025-10-21,2025-10-21 18:59:58,USD,NYSE,BOND,LOW,FI-IG,OMS_A
TRD0008154,ORD0005536,CLT0275,USUXZQFTIR36,UXZQFTIR3,GYBG,BUY,2260.0,101.5109,2025-10-21,2025-10-21 19:23:36,USD,OTC,BOND,HIGH,FI-RATES,OMS_A
TRD0008155,,CLT0095,US9FXSQR5K52,9FXSQR5K5,QXQ,SELL,1760.0,100.9365,2025-10-21,2025-10-21 19:20:12,USD,OTC,FUTURE,MED,FI-HY,OMS_B
TRD0008156,ORD0008888,CLT0442,US2PW6CZCG71,2PW6CZCG7,WWOQ,SELL,582.0,101.8559,2025-10-21,2025-10-21 15:12:11,EUR,OTC,BOND,HIGH,FI-RATES,OMS_B
TRD0008157,ORD0006010,CLT0412,US78II8FAH94,78II8FAH9,XHS,SELL,5837.0,100.1948,2025-10-21,2025-10-21 14:07:10,USD,OTC,BOND,MED,FI-IG,OMS_A
TRD0008158,ORD0005213,CLT0240,US78II8FAH94,78II8FAH9,XHS,BUY,1783.0,96.7668,2025-10-21,2025-10-21 16:32:58,USD,OTC,BOND,MED,FI-MUNI,OMS_A
TRD0008159,ORD0011510,CLT0402,US6Q1CZ1QS11,6Q1CZ1QS1,BWTV,SELL,2567.0,96.3821,2025-10-21,2025-10-21 15:09:49,USD,TRACE,OPTION,MED,FI-IG,OMS_A
TRD0008160,ORD0016285,CLT0412,USA3T9RDWY73,,SHTV,SELL,3205.0,108.4504,2025-10-21,2025-10-21 18:11:28,USD,BATS,SWAP,HIGH,FI-HY,OMS_A
TRD0008161,ORD0018219,CLT0446,USY3HFW4T932,Y3HFW4T93,PJO,SELL,2293.0,99.2925,2025-10-21,2025-10-21 14:03:23,USD,BATS,SWAP,HIGH,FI-MUNI,OMS_A
TRD0008162,ORD0007638,CLT0124,USFH2GIE9N25,FH2GIE9N2,INTC,BUY,1114.0,98.8007,2025-10-21,2025-10-21 18:23:30,USD,TRACE,,LOW,FI-HY,OMS_A
TRD0008163,ORD0003399,CLT0197,USQGB6KJQ434,QGB6KJQ43,MERK,BUY,3150.0,104.84,2025-10-21,2025-10-21 19:15:49,USD,TRACE,FUTURE,MED,FI-MUNI,OMS_A
TRD0008164,ORD0006280,CLT0235,USBMGAO62U47,BMGAO62U4,BPH,BUY,4539.0,104.4378,2025-10-21,2025-10-21 17:45:51,USD,OTC,FUTURE,HIGH,FI-RATES,OMS_A
TRD0008165,ORD0002024,CLT0092,USDNZ74HQX22,DNZ74HQX2,OSQ,BUY,1971.0,92.8826,2025-10-21,2025-10-21 15:10:51,USD,NYSE,BOND,MED,FI-IG,OMS_A
TRD0008166,ORD0018880,CLT0270,US5ZASR7QP95,5ZASR7QP9,WPW,BUY,1127.0,95.4722,2025-10-21,2025-10-21 17:22:50,EUR,NYSE,BOND,MED,FI-IG,OMS_A
TRD0008167,ORD0016062,CLT0144,,N9PRZ4BJ1,IKBY,BUY,3163.0,105.9445,2025-10-21,2025-10-21 13:55:33,USD,OTC,SWAP,HIGH,FI-RATES,OMS_B
TRD0008168,ORD0007615,CLT0392,USE9DMCQI130,E9DMCQI13,TRN,SELL,1713.0,101.276,2025-10-21,2025-10-21 15:42:20,USD,OTC,SWAP,HIGH,FI-IG,OMS_B
TRD0008169,ORD0009776,CLT0416,USEFGRHCDT52,EFGRHCDT5,WNV,SELL,1050.0,100.2945,2025-10-21,2025-10-21 13:49:47,USD,OTC,BOND,,FI-STRUCT,OMS_A
TRD0008170,ORD0000615,CLT0316,USQZ4C0G5057,,VYST,SELL,2852.0,105.3291,2025-10-21,2025-10-21 14:56:44,USD,OTC,REPO,MED,FI-RATES,OMS_A
TRD0008171,ORD0005978,CLT0366,USXT1O8NVY26,XT1O8NVY2,WAP,BUY,1354.0,99.025,2025-10-21,2025-10-21 13:33:28,EUR,OTC,BOND,MED,FI-MUNI,OMS_A
TRD0008172,ORD0014264,CLT0239,US6J1HS33A40,6J1HS33A4,FUL,SELL,706.0,95.9982,2025-10-21,2025-10-21 15:46:57,USD,BATS,BOND,MED,FI-HY,OMS_A
TRD0008173,ORD0002361,CLT0068,US4LN72CSQ57,4LN72CSQ5,RPQ,BUY,1779.0,98.8121,2025-10-21,2025-10-21 15:29:08,USD,OTC,BOND,MED,FI-STRUCT,OMS_A
TRD0008174,ORD0016171,CLT0406,US964JZ87W14,964JZ87W1,JVJ,BUY,2879.0,100.9287,2025-10-21,2025-10-21 15:15:38,GBP,OTC,BOND,MED,FI-HY,OMS_B
TRD0008175,ORD0007407,CLT0201,USC5ZD98UM38,C5ZD98UM3,VGZ,BUY,1284.0,97.6493,2025-10-21,2025-10-21 17:23:52,USD,TRACE,BOND,HIGH,FI-STRUCT,OMS_B
TRD0008176,ORD0014536,CLT0071,,NQPM6ASU9,SKW,SELL,2141.0,97.1934,2025-10-21,2025-10-21 14:49:17,JPY,OTC,SWAP,MED,FI-MUNI,OMS_B
TRD0008177,ORD0010039,CLT0034,USEMSTNLDB56,EMSTNLDB5,ZXDN,BUY,3227.0,98.7265,2025-10-21,2025-10-21 18:08:36,USD,TRACE,SWAP,MED,FI-STRUCT,OMS_B
TRD0008178,ORD0001297,CLT0314,USIP4DFGZQ85,,ZYID,SELL,1074.0,99.3435,2025-10-21,2025-10-21 19:12:40,USD,BATS,BOND,MED,FI-MUNI,OMS_A
TRD0008179,ORD0007549,CLT0374,USRAZRRWMT62,RAZRRWMT6,OHN,BUY,4479.0,103.3704,2025-10-21,2025-10-21 19:10:22,USD,OTC,FUTURE,MED,FI-RATES,OMS_B
TRD0008180,ORD0008715,CLT0083,US5CF9JE4R12,5CF9JE4R1,NKFA,SELL,3197.0,89.707,2025-10-21,2025-10-21 18:24:54,GBP,TRACE,BOND,HIGH,FI-HY,OMS_B
TRD0008181,ORD0018835,CLT0431,USJ6ZCC0JI14,J6ZCC0JI1,TKXZ,BUY,1554.0,91.1582,2025-10-21,2025-10-21 18:36:06,USD,NYSE,REPO,MED,FI-IG,OMS_A
TRD0008182,ORD0018749,CLT0433,US2DTL1SU409,2DTL1SU40,UVRZ,SELL,864.0,102.4726,2025-10-21,2025-10-21 15:22:01,USD,BATS,OPTION,HIGH,FI-RATES,OMS_A
TRD0008183,ORD0005699,CLT0125,USFAYW0O3J94,FAYW0O3J9,YXOU,BUY,1354.0,102.0445,2025-10-21,2025-10-21 17:56:29,USD,OTC,BOND,HIGH,FI-IG,OMS_A
TRD0008184,ORD0002614,CLT0106,USHOGOH98A41,HOGOH98A4,IRP,SELL,1290.0,99.9239,2025-10-21,2025-10-21 14:05:54,USD,BATS,BOND,HIGH,FI-MUNI,OMS_A
TRD0008185,ORD0012153,CLT0263,US4NTXFZ4C04,,TMA,BUY,1462.0,101.1887,2025-10-21,2025-10-21 13:48:49,USD,OTC,BOND,HIGH,FI-IG,OMS_A
TRD0008186,ORD0005198,CLT0481,USLISWCVWP73,LISWCVWP7,YZG,SELL,2440.0,94.56,2025-10-21,2025-10-21 15:08:45,EUR,NYSE,REPO,MED,FI-STRUCT,OMS_A
TRD0008187,ORD0005377,CLT0456,USP1791TIU60,P1791TIU6,PLUP,BUY,1535.0,100.878,2025-10-21,2025-10-21 18:19:54,USD,OTC,BOND,HIGH,FI-RATES,OMS_A
TRD0008188,ORD0002894,CLT0104,USYGG3M7KN41,YGG3M7KN4,CZF,SELL,1933.0,104.5478,2025-10-21,2025-10-21 17:42:45,USD,ARCA,,MED,FI-HY,OMS_B
TRD0008189,ORD0001409,CLT0113,US5UO6DXD263,5UO6DXD26,OHYE,BUY,4545.0,101.5703,2025-10-21,2025-10-21 17:01:28,USD,OTC,BOND,MED,FI-MUNI,OMS_A
TRD0008190,ORD0010484,CLT0455,US275V3LM494,275V3LM49,TQL,SELL,647.0,98.0967,2025-10-21,2025-10-21 17:06:16,USD,BATS,BOND,HIGH,FI-IG,OMS_A
TRD0008191,ORD0006849,CLT0009,US1GJXUHHA29,1GJXUHHA2,UXI,BUY,1545.0,96.593,2025-10-21,2025-10-21 17:11:49,USD,NYSE,FUTURE,HIGH,FI-IG,OMS_A
TRD0008192,ORD0004176,CLT0329,USQMESFN1S03,QMESFN1S0,UMPX,BUY,881.0,99.7643,2025-10-21,2025-10-21 17:28:48,USD,OTC,FUTURE,MED,FI-IG,OMS_A
TRD0008193,ORD0007256,CLT0003,USKK9IMEST93,KK9IMEST9,AYR,SELL,1022.0,95.9729,2025-10-21,2025-10-21 15:12:26,USD,NYSE,SWAP,HIGH,FI-STRUCT,OMS_A
TRD0008194,ORD0003127,CLT0191,USI0SU6OJY35,I0SU6OJY3,BLVN,BUY,1662.0,98.4025,2025-10-21,2025-10-21 15:54:43,USD,TRACE,BOND,LOW,FI-STRUCT,OMS_A
TRD0008195,ORD0013819,CLT0343,USUPDHVEFA93,,NWF,SELL,1778.0,110.444,2025-10-21,2025-10-21 14:20:11,USD,OTC,BOND,MED,FI-MUNI,OMS_A
TRD0008196,ORD0001535,CLT0279,US9HW96VPS83,9HW96VPS8,IFI,BUY,383.0,100.8709,2025-10-21,2025-10-21 13:32:47,USD,BATS,OPTION,MED,FI-HY,OMS_B
TRD0008197,ORD0007108,CLT0321,USPSFQ3JS478,PSFQ3JS47,NZEB,BUY,862.0,102.9835,2025-10-21,2025-10-21 17:02:42,USD,OTC,FUTURE,HIGH,FI-RATES,OMS_B
TRD0008200,ORD0015469,CLT0187,USGHCDI99T54,GHCDI99T5,GAA,BUY,854.0,96.8255,2025-10-21,2025-10-21 18:19:21,USD,OTC,SWAP,MED,FI-RATES,OMS_B
TRD0008201,ORD0005113,CLT0469,USHXU6IWPI90,HXU6IWPI9,XJVI,BUY,1555.0,96.9809,2025-10-21,2025-10-21 18:28:09,JPY,BATS,BOND,MED,FI-STRUCT,OMS_B
TRD0008202,ORD0002336,CLT0348,USX3WE93BP19,X3WE93BP1,WRNX,BUY,922.0,97.2582,2025-10-21,2025-10-21 19:47:07,,OTC,FUTURE,MED,FI-STRUCT,OMS_A
TRD0008203,ORD0008443,CLT0212,USM8CZZWYJ35,M8CZZWYJ3,RWCG,BUY,467.0,112.4145,2025-10-21,2025-10-21 19:47:48,EUR,OTC,SWAP,HIGH,FI-STRUCT,OMS_B
TRD0008204,ORD0008444,CLT0263,US5T446DJS54,5T446DJS5,KGZ,SELL,2423.0,100.1786,2025-10-21,2025-10-21 18:34:48,USD,OTC,BOND,MED,FI-RATES,OMS_A
TRD0008205,ORD0005782,CLT0389,,,BPA,BUY,1424.0,101.0105,2025-10-21,2025-10-21 18:56:42,USD,NYSE,BOND,MED,FI-MUNI,OMS_A
TRD0008206,ORD0010147,CLT0428,USFNLABNBB15,FNLABNBB1,NFME,SELL,3950.0,98.1292,2025-10-21,2025-10-21 18:34:52,USD,NYSE,SWAP,MED,FI-STRUCT,OMS_A
TRD0008207,ORD0003198,CLT0343,US5JKRIPVT23,5JKRIPVT2,FWM,BUY,1089.0,108.52,2025-10-21,2025-10-21 13:42:15,USD,ARCA,FUTURE,MED,FI-RATES,OMS_A
TRD0008208,ORD0015840,,US05EPQLJA32,05EPQLJA3,ZMZM,BUY,3506.0,103.1877,2025-10-21,2025-10-21 14:16:18,USD,OTC,SWAP,MED,FI-IG,OMS_A
TRD0008209,ORD0006875,CLT0289,USIEG4N4G634,IEG4N4G63,LMIZ,BUY,2658.0,101.0233,2025-10-21,2025-10-21 17:39:13,GBP,OTC,BOND,MED,FI-HY,OMS_A
TRD0008210,ORD0004289,CLT0414,US09V44B7878,,VBK,BUY,2771.0,108.5891,2025-10-21,2025-10-21 16:58:37,USD,TRACE,OPTION,MED,FI-RATES,OMS_A
TRD0008211,ORD0008077,CLT0084,USM222MFH841,M222MFH84,ORP,BUY,1641.0,93.918,2025-10-21,2025-10-21 17:21:40,USD,OTC,,MED,FI-HY,OMS_A
TRD0008212,ORD0007842,CLT0116,USLL994KKI40,LL994KKI4,TONO,BUY,1443.0,102.8846,2025-10-21,2025-10-21 17:59:22,USD,OTC,BOND,HIGH,FI-MUNI,OMS_A
TRD0008213,ORD0010356,CLT0454,USBL69I5OL52,,HRW,SELL,454.0,108.6343,2025-10-21,2025-10-21 16:32:23,USD,BATS,SWAP,LOW,FI-HY,OMS_A
TRD0008214,ORD0006954,CLT0188,USYK1WFS0017,,FDI,BUY,2581.0,104.02,2025-10-21,2025-10-21 17:17:52,USD,NYSE,BOND,MED,FI-MUNI,OMS_A
TRD0008215,ORD0012787,CLT0028,USNQMPDU0E91,NQMPDU0E9,NHDC,SELL,1474.0,94.8366,2025-10-21,2025-10-21 13:30:35,USD,NYSE,OPTION,MED,FI-MUNI,OMS_A
TRD0008216,ORD0000818,CLT0396,UST78SN3AP89,T78SN3AP8,NVFZ,BUY,2108.0,98.2938,2025-10-21,2025-10-21 14:34:43,USD,ARCA,BOND,LOW,FI-MUNI,OMS_A
TRD0008217,ORD0013224,CLT0096,,LE2CM4ZP4,UTC,BUY,2020.0,95.6856,2025-10-21,2025-10-21 18:03:17,JPY,NYSE,REPO,HIGH,FI-RATES,OMS_A
TRD0008218,ORD0013493,CLT0261,US2B3G4UK045,2B3G4UK04,FKJS,SELL,2690.0,90.9301,2025-10-21,2025-10-21 18:48:21,,OTC,BOND,MED,FI-RATES,OMS_B
TRD0008219,ORD0008819,CLT0337,USQMESFN1S03,QMESFN1S0,UMPX,SELL,1734.0,98.1951,2025-10-21,2025-10-21 14:16:00,USD,BATS,,MED,FI-RATES,OMS_A
TRD0008220,ORD0015789,CLT0245,USDWU0DJ0998,DWU0DJ099,ADG,SELL,5607.0,97.5134,2025-10-21,2025-10-21 16:23:34,USD,TRACE,REPO,HIGH,FI-MUNI,OMS_A
TRD0008221,ORD0007937,CLT0446,,X2DAL5QS1,CZT,BUY,1197.0,97.5224,2025-10-21,2025-10-21 18:09:08,EUR,OTC,SWAP,MED,FI-HY,OMS_B
TRD0008222,ORD0019498,CLT0040,US90GX3TWK73,90GX3TWK7,SNRB,BUY,1289.0,94.3797,2025-10-21,2025-10-21 18:19:22,USD,BATS,BOND,HIGH,FI-RATES,OMS_A
TRD0008223,ORD0003172,CLT0441,USDV4L2EBI58,DV4L2EBI5,JDH,BUY,969.0,100.9239,2025-10-21,2025-10-21 14:46:43,GBP,ARCA,BOND,HIGH,FI-MUNI,OMS_A
TRD0008224,ORD0002664,CLT0314,USZETIYOT519,ZETIYOT51,FSX,SELL,2647.0,101.0448,2025-10-21,2025-10-21 19:04:31,USD,,OPTION,MED,FI-RATES,OMS_A
TRD0008225,ORD0003238,CLT0249,,GOMPMT1B0,EPVK,BUY,2744.0,89.2475,2025-10-21,2025-10-21 13:43:38,GBP,OTC,SWAP,HIGH,FI-HY,OMS_A
TRD0008226,ORD0007190,CLT0037,USXNKXR4R124,XNKXR4R12,QIO,SELL,947.0,103.4524,2025-10-21,2025-10-21 19:48:44,USD,OTC,BOND,HIGH,FI-IG,OMS_A
TRD0008227,ORD0002749,CLT0365,US7JPS4PHU18,7JPS4PHU1,IVL,BUY,3082.0,105.0075,2025-10-21,2025-10-21 14:41:40,USD,OTC,BOND,,FI-IG,OMS_A
TRD0008228,ORD0000604,CLT0177,USGXHZ50C572,GXHZ50C57,OUKU,BUY ,1528.0,96.5328,2025-10-21,2025-10-21 13:40:27,USD,OTC,BOND,MED,FI-RATES,OMS_B
TRD0008229,ORD0018455,CLT0248,USUX1H235122,UX1H23512,UFAD,BUY,1333.0,109.8664,2025-10-21,2025-10-21 15:02:28,USD,BATS,SWAP,MED,FI-HY,OMS_A
TRD0008230,ORD0018168,CLT0304,,G2Y40YNY1,KXGD,SELL,1129.0,108.6371,2025-10-21,2025-10-21 19:52:46,USD,OTC,REPO,HIGH,FI-HY,OMS_A
TRD0008231,ORD0008860,CLT0486,USKICNCUN938,,TBU,BUY,1913.0,93.4935,2025-10-21,2025-10-21 15:43:45,USD,OTC,BOND,MED,FI-RATES,OMS_A
TRD0008232,ORD0019655,CLT0487,USN80QZ2A811,N80QZ2A81,PIAG,BUY,607.0,93.7694,2025-10-21,2025-10-21 19:23:45,USD,BATS,,HIGH,FI-IG,OMS_A
TRD0008234,ORD0017448,,USISB08MC740,ISB08MC74,PYOY,SELL,1863.0,106.4403,2025-10-21,2025-10-21 14:13:13,USD,BATS,OPTION,HIGH,FI-IG,OMS_B
TRD0008235,ORD0005824,CLT0072,USRQ0DQCOE69,RQ0DQCOE6,EBMP,BUY,1604.0,104.8365,2025-10-21,2025-10-21 14:40:35,USD,OTC,BOND,HIGH,FI-HY,OMS_A
TRD0008237,,CLT0418,USQ8IZUF1Q59,Q8IZUF1Q5,YDL,BUY ,2804.0,93.2762,2025-10-21,2025-10-21 18:07:26,USD,TRACE,REPO,MED,FI-RATES,OMS_B
TRD0008238,ORD0016560,CLT0123,,FAZWITEN7,EEM,BUY,874.0,94.505,2025-10-21,2025-10-21 18:22:42,GBP,TRACE,SWAP,HIGH,FI-STRUCT,OMS_A
TRD0008239,ORD0016547,CLT0110,USQEI5X3P371,QEI5X3P37,ZDW,SELL,568.0,111.323,2025-10-21,2025-10-21 15:03:17,USD,OTC,SWAP,MED,FI-HY,OMS_B
TRD0008240,ORD0004953,CLT0154,USDG34VPD151,DG34VPD15,BNER,BUY,6082.0,96.2034,2025-10-21,2025-10-21 15:58:04,USD,TRACE,BOND,MED,FI-MUNI,OMS_B
TRD0008241,ORD0013146,CLT0040,USY2RTFM7B28,,BCHU,BUY,1692.0,103.7372,2025-10-21,,USD,OTC,BOND,HIGH,FI-RATES,OMS_A
TRD0008242,ORD0000191,CLT0230,USE312O5SY30,E312O5SY3,VUI,BUY,1206.0,104.3545,2025-10-21,2025-10-21 16:19:07,USD,BATS,BOND,MED,FI-STRUCT,OMS_A
TRD0008243,ORD0017165,CLT0130,USHTX8IDHH43,HTX8IDHH4,WZP,SELL,2341.0,104.1348,2025-10-21,2025-10-21 13:58:04,USD,BATS,BOND,HIGH,FI-MUNI,OMS_B
TRD0008244,ORD0017252,CLT0066,USK5U50DW421,K5U50DW42,SPWH,SELL,533.0,102.7827,2025-10-21,2025-10-21 14:12:34,USD,OTC,BOND,HIGH,FI-MUNI,OMS_A
TRD0008245,ORD0012747,CLT0386,USHFZLMA0A74,HFZLMA0A7,OUXI,SELL,598.0,98.6882,2025-10-21,2025-10-21 16:05:06,JPY,TRACE,BOND,MED,FI-STRUCT,OMS_A
TRD0008246,ORD0000613,CLT0186,USUJTYJ0XP09,UJTYJ0XP0,RRD,BUY,3369.0,95.183,2025-10-21,2025-10-21 14:31:04,GBP,TRACE,BOND,,FI-IG,OMS_A
TRD0008247,ORD0000123,,USE0U2BLBD02,E0U2BLBD0,XMG,BUY,2820.0,97.9973,2025-10-21,2025-10-21 14:20:18,USD,BATS,FUTURE,MED,FI-IG,OMS_B
